# XDI/1.1
# Column.1: energy eV
# Column.2: norm
# Column.3: ifluor
# Column.4: i0
# Column.5: angle_drive
# Column.6: angle_read
# Column.7: time
# Mono :   Si(111)       D=  3.13551 A    Initial angle= 13.93250 deg
# BL9A      Fluorescence( 3)   Repetition=  1     Points= 1426
# Param file : Std-EXAFS       energy axis(2)     Block =    6
# Block      Init-Eng  Final-Eng      Step/eV     Time/s       Num
# 1        6606.20   7061.20         6.50       1.00        70
# 2        7061.20   7076.20         1.00       1.00        15
# 3        7076.20   7181.20         0.10       2.00      1050
# 4        7181.20   7211.20         1.00       2.00        30
# 5        7211.20   7611.20         2.50       3.00       160
# 6        7611.20   8211.20         6.00       3.00       101
# Ortec(-1)     NDCH = 3
# Angle(c)  Angle(o)    time/s         2         3
# Mode         0         0         1         3
# Offset         0         0  7753.700  7157.100
# Process.program: xraylarch
# Process.version: 0.9.80
# Process.command: pre_edge(data, nvict=0, pre1=-150, pre2=-50, norm1=150, norm2=750, make_flat=True)
# Process.step1: energy = col1    # column 1: energy (eV)
# Process.step2: ifluor = col3    # column 3: fluorescence intensity
# Process.step3: i0     = col4    # column 4: incident beam intensity
# Process.step4: mu  = iflour/i0  
# Process.step5: edge_step =  0.098521351
# Process.step6: pre_edge = -0.027966096 +  4.853685e-6*energy
# Process.step7: intensity = norm = (mu - pre_edge) /edge_step
#---------------------------------
#  energy           norm             ifluor           i0               angle_drive      angle_read       time            
  7047.21203381    0.00341370275    21482.0000000    3267137.00000    16.1891000000    16.1891000000    2.00000000000
  7047.31371361    0.00274355764    21262.0000000    3266230.00000    16.1888600000    16.1888000000    2.00000000000
  7047.41115962    0.00309265129    21392.0000000    3268693.00000    16.1886300000    16.1887000000    2.00000000000
  7047.51284540    0.00292347434    21346.0000000    3269745.00000    16.1883900000    16.1883000000    2.00000000000
  7047.61029715    0.00301448913    21365.0000000    3267930.00000    16.1881600000    16.1882000000    2.00000000000
  7047.71198892    0.00279145444    21269.0000000    3263970.00000    16.1879200000    16.1880000000    2.00000000000
  7047.80944641    0.00295108154    21321.0000000    3263836.00000    16.1876900000    16.1877000000    2.00000000000
  7047.90690671    0.00277965120    21257.0000000    3262237.00000    16.1874600000    16.1875000000    2.00000000000
  7048.00860740    0.00314404762    21375.0000000    3262126.00000    16.1872200000    16.1873000000    2.00000000000
  7048.10607344    0.00293048337    21325.0000000    3264743.00000    16.1869900000    16.1869000000    2.00000000000
  7048.20778012    0.00291502559    21329.0000000    3265870.00000    16.1867500000    16.1868000000    2.00000000000
  7048.30525190    0.00271971474    21256.0000000    3264073.00000    16.1865200000    16.1866000000    2.00000000000
  7048.40696458    0.00288246880    21312.0000000    3264387.00000    16.1862800000    16.1863000000    2.00000000000
  7048.50444210    0.00380629510    21617.0000000    3265345.00000    16.1860500000    16.1861000000    2.00000000000
  7048.60616076    0.00283380050    21296.0000000    3263850.00000    16.1858100000    16.1857000000    2.00000000000
  7048.70364402    0.00341471761    21482.0000000    3263494.00000    16.1855800000    16.1856000000    2.00000000000
  7048.80536868    0.00321988354    21424.0000000    3263956.00000    16.1853400000    16.1854000000    2.00000000000
  7048.90285768    0.00299247172    21348.0000000    3263281.00000    16.1851100000    16.1851000000    2.00000000000
  7049.00034950    0.00276358686    21285.0000000    3264668.00000    16.1848800000    16.1847000000    2.00000000000
  7049.10208308    0.00295072478    21349.0000000    3265004.00000    16.1846400000    16.1847000000    2.00000000000
  7049.19958064    0.00249302200    21172.0000000    3260182.00000    16.1844100000    16.1843000000    2.00000000000
  7049.30132022    0.00232595459    21131.0000000    3261888.00000    16.1841700000    16.1842000000    2.00000000000
  7049.39882352    0.00236485332    21133.0000000    3260030.00000    16.1839400000    16.1840000000    2.00000000000
  7049.50056909    0.00336307430    21444.0000000    3258325.00000    16.1837000000    16.1836000000    2.00000000000
  7049.59807813    0.00251881476    21179.0000000    3259014.00000    16.1834700000    16.1835000000    2.00000000000
  7049.69558998    0.00321285491    21410.0000000    3260021.00000    16.1832400000    16.1832000000    2.00000000000
  7049.79734448    0.00385677606    21617.0000000    3259806.00000    16.1830000000    16.1831000000    2.00000000000
  7049.89486208    0.00379817059    21601.0000000    3259999.00000    16.1827700000    16.1828000000    2.00000000000
  7049.99662258    0.00337091415    21478.0000000    3261915.00000    16.1825300000    16.1825000000    2.00000000000
  7050.09414592    0.00301743635    21357.0000000    3260549.00000    16.1823000000    16.1823000000    2.00000000000
  7050.19591241    0.00342296720    21467.0000000    3257229.00000    16.1820600000    16.1820000000    2.00000000000
  7050.29344150    0.00358439779    21507.0000000    3255209.00000    16.1818300000    16.1819000000    2.00000000000
  7050.39521399    0.00346517406    21456.0000000    3253030.00000    16.1815900000    16.1816000000    2.00000000000
  7050.49274882    0.00383847329    21585.0000000    3254209.00000    16.1813600000    16.1813000000    2.00000000000
  7050.59028647    0.00338004019    21451.0000000    3255945.00000    16.1811300000    16.1811000000    2.00000000000
  7050.69206789    0.00336700852    21448.0000000    3255880.00000    16.1808900000    16.1809000000    2.00000000000
  7050.78961129    0.00327905814    21414.0000000    3254766.00000    16.1806600000    16.1806000000    2.00000000000
  7050.89139870    0.00289447658    21279.0000000    3252735.00000    16.1804200000    16.1805000000    2.00000000000
  7050.98894784    0.00388209057    21599.0000000    3253031.00000    16.1801900000    16.1802000000    2.00000000000
  7051.09074125    0.00351211590    21475.0000000    3251966.00000    16.1799500000    16.1799000000    2.00000000000
  7051.18829615    0.00409923519    21673.0000000    3253220.00000    16.1797200000    16.1797000000    2.00000000000
  7051.28585385    0.00391129122    21613.0000000    3253024.00000    16.1794900000    16.1795000000    2.00000000000
  7051.38765620    0.00336226271    21433.0000000    3252167.00000    16.1792500000    16.1793000000    2.00000000000
  7051.48521965    0.00378879660    21563.0000000    3250930.00000    16.1790200000    16.1790000000    2.00000000000
  7051.58702800    0.00399185353    21621.0000000    3249631.00000    16.1787800000    16.1788000000    2.00000000000
  7051.68459720    0.00373825926    21523.0000000    3246863.00000    16.1785500000    16.1785000000    2.00000000000
  7051.78641154    0.00372533028    21538.0000000    3249508.00000    16.1783100000    16.1783000000    2.00000000000
  7051.88398650    0.00377559242    21559.0000000    3250016.00000    16.1780800000    16.1781000000    2.00000000000
  7051.98156427    0.00303646426    21316.0000000    3248816.00000    16.1778500000    16.1778000000    2.00000000000
  7052.08338755    0.00366072426    21516.0000000    3248602.00000    16.1776100000    16.1777000000    2.00000000000
  7052.18097106    0.00333184272    21422.0000000    3250077.00000    16.1773800000    16.1774000000    2.00000000000
  7052.28280034    0.00363439294    21521.0000000    3250155.00000    16.1771400000    16.1772000000    2.00000000000
  7052.38038961    0.00357997174    21491.0000000    3248022.00000    16.1769100000    16.1769000000    2.00000000000
  7052.48222490    0.00413484870    21654.0000000    3245599.00000    16.1766700000    16.1768000000    2.00000000000
  7052.57981992    0.00357463139    21490.0000000    3247654.00000    16.1764400000    16.1764000000    2.00000000000
  7052.67741775    0.00388398212    21576.0000000    3245470.00000    16.1762100000    16.1762000000    2.00000000000
  7052.77926197    0.00416594582    21662.0000000    3244607.00000    16.1759700000    16.1760000000    2.00000000000
  7052.87686556    0.00388868672    21583.0000000    3245824.00000    16.1757400000    16.1757000000    2.00000000000
  7052.97871579    0.00410214014    21658.0000000    3246594.00000    16.1755000000    16.1755000000    2.00000000000
  7053.07632513    0.00435563454    21736.0000000    3245904.00000    16.1752700000    16.1752000000    2.00000000000
  7053.17393729    0.00473481184    21842.0000000    3243410.00000    16.1750400000    16.1750000000    2.00000000000
  7053.27579645    0.00371914102    21513.0000000    3242498.00000    16.1748000000    16.1748000000    2.00000000000
  7053.37341436    0.00415821641    21673.0000000    3245223.00000    16.1745700000    16.1746000000    2.00000000000
  7053.47527953    0.00411013789    21648.0000000    3243540.00000    16.1743300000    16.1742000000    2.00000000000
  7053.57290319    0.00400979755    21614.0000000    3243019.00000    16.1741000000    16.1741000000    2.00000000000
  7053.67477437    0.00401677788    21622.0000000    3243644.00000    16.1738600000    16.1739000000    2.00000000000
  7053.77240379    0.00450729507    21776.0000000    3243005.00000    16.1736300000    16.1736000000    2.00000000000
  7053.87003602    0.00389473825    21579.0000000    3242581.00000    16.1734000000    16.1734000000    2.00000000000
  7053.97191614    0.00424770484    21700.0000000    3243573.00000    16.1731600000    16.1732000000    2.00000000000
  7054.06955413    0.00459550895    21804.0000000    3242282.00000    16.1729300000    16.1729000000    2.00000000000
  7054.17144026    0.00460154735    21788.0000000    3239378.00000    16.1726900000    16.1728000000    2.00000000000
  7054.26908400    0.00398710220    21561.0000000    3234512.00000    16.1724600000    16.1724000000    2.00000000000
  7054.36673057    0.00434213343    21693.0000000    3237098.00000    16.1722300000    16.1723000000    2.00000000000
  7054.46862563    0.00397454494    21589.0000000    3238843.00000    16.1719900000    16.1720000000    2.00000000000
  7054.56627795    0.00436048874    21723.0000000    3240232.00000    16.1717600000    16.1718000000    2.00000000000
  7054.66817903    0.00418590197    21666.0000000    3239803.00000    16.1715200000    16.1715000000    2.00000000000
  7054.76583711    0.00432040738    21692.0000000    3237047.00000    16.1712900000    16.1713000000    2.00000000000
  7054.86349800    0.00493402906    21898.0000000    3238344.00000    16.1710600000    16.1710000000    2.00000000000
  7054.96540803    0.00432751447    21676.0000000    3233854.00000    16.1708200000    16.1708000000    2.00000000000
  7055.06307468    0.00487838201    21846.0000000    3232812.00000    16.1705900000    16.1706000000    2.00000000000
  7055.16499071    0.00427967690    21645.0000000    3231034.00000    16.1703500000    16.1703000000    2.00000000000
  7055.26266312    0.00483529962    21848.0000000    3234676.00000    16.1701200000    16.1701000000    2.00000000000
  7055.36033835    0.00463112583    21766.0000000    3231934.00000    16.1698900000    16.1699000000    2.00000000000
  7055.46226334    0.00534792039    21996.0000000    3231958.00000    16.1696500000    16.1697000000    2.00000000000
  7055.55994432    0.00550599510    21984.0000000    3222596.00000    16.1694200000    16.1693000000    2.00000000000
  7055.66187532    0.00490400972    21786.0000000    3221344.00000    16.1691800000    16.1692000000    2.00000000000
  7055.75956206    0.00485657822    21747.0000000    3217575.00000    16.1689500000    16.1690000000    2.00000000000
  7055.85725163    0.00537120775    21915.0000000    3218065.00000    16.1687200000    16.1687000000    2.00000000000
  7055.95919157    0.00519170039    21864.0000000    3218701.00000    16.1684800000    16.1685000000    2.00000000000
  7056.05688690    0.00425830328    21560.0000000    3217278.00000    16.1682500000    16.1683000000    2.00000000000
  7056.15883286    0.00520317388    21849.0000000    3215499.00000    16.1680100000    16.1680000000    2.00000000000
  7056.25653394    0.00554559485    21969.0000000    3216963.00000    16.1677800000    16.1678000000    2.00000000000
  7056.35423785    0.00575758077    22038.0000000    3217005.00000    16.1675500000    16.1676000000    2.00000000000
  7056.45619276    0.00546305611    21932.0000000    3214917.00000    16.1673100000    16.1674000000    2.00000000000
  7056.55390243    0.00548314509    21941.0000000    3215080.00000    16.1670800000    16.1671000000    2.00000000000
  7056.65586335    0.00543729917    21946.0000000    3217709.00000    16.1668400000    16.1669000000    2.00000000000
  7056.75357878    0.00555014547    21980.0000000    3217226.00000    16.1666100000    16.1665000000    2.00000000000
  7056.85129703    0.00581014675    22054.0000000    3215777.00000    16.1663800000    16.1664000000    2.00000000000
  7056.95326691    0.00533328978    21908.0000000    3216289.00000    16.1661400000    16.1662000000    2.00000000000
  7057.05099092    0.00531276520    21908.0000000    3217020.00000    16.1659100000    16.1659000000    2.00000000000
  7057.15296681    0.00605402972    22138.0000000    3216071.00000    16.1656700000    16.1657000000    2.00000000000
  7057.25069659    0.00619366707    22198.0000000    3218134.00000    16.1654400000    16.1654000000    2.00000000000
  7057.34842919    0.00646837199    22296.0000000    3219488.00000    16.1652100000    16.1652000000    2.00000000000
  7057.45041403    0.00637735526    22264.0000000    3218805.00000    16.1649700000    16.1649000000    2.00000000000
  7057.54815240    0.00669195099    22340.0000000    3215165.00000    16.1647400000    16.1648000000    2.00000000000
  7057.64589358    0.00666930096    22346.0000000    3216842.00000    16.1645100000    16.1644000000    2.00000000000
  7057.74788738    0.00622651457    22215.0000000    3217963.00000    16.1642700000    16.1642000000    2.00000000000
  7057.84563433    0.00639399009    22251.0000000    3215272.00000    16.1640400000    16.1640000000    2.00000000000
  7057.94763415    0.00615692881    22173.0000000    3214620.00000    16.1638000000    16.1639000000    2.00000000000
  7058.04538687    0.00647160450    22289.0000000    3216758.00000    16.1635700000    16.1635000000    2.00000000000
  7058.14314240    0.00679805950    22408.0000000    3218771.00000    16.1633400000    16.1634000000    2.00000000000
  7058.24515118    0.00728415569    22560.0000000    3218237.00000    16.1631000000    16.1631000000    2.00000000000
  7058.34291248    0.00598679293    22143.0000000    3217194.00000    16.1628700000    16.1628000000    2.00000000000
  7058.44492728    0.00652479476    22322.0000000    3218186.00000    16.1626300000    16.1627000000    2.00000000000
  7058.54269435    0.00674165362    22396.0000000    3218720.00000    16.1624000000    16.1624000000    2.00000000000
  7058.64046424    0.00677731891    22410.0000000    3218887.00000    16.1621700000    16.1622000000    2.00000000000
  7058.74248800    0.00712659603    22529.0000000    3219836.00000    16.1619300000    16.1619000000    2.00000000000
  7058.84026366    0.00698942659    22493.0000000    3220693.00000    16.1617000000    16.1617000000    2.00000000000
  7058.93804214    0.00698038121    22477.0000000    3218594.00000    16.1614700000    16.1616000000    2.00000000000
  7059.04007486    0.00755206597    22642.0000000    3216055.00000    16.1612300000    16.1612000000    2.00000000000
  7059.13785911    0.00688908096    22441.0000000    3217136.00000    16.1610000000    16.1610000000    2.00000000000
  7059.23989786    0.00795097871    22774.0000000    3216406.00000    16.1607600000    16.1607000000    2.00000000000
  7059.33768787    0.00787916241    22743.0000000    3215025.00000    16.1605300000    16.1606000000    2.00000000000
  7059.43548071    0.00790353108    22767.0000000    3217110.00000    16.1603000000    16.1602000000    2.00000000000
  7059.53752842    0.00734923019    22602.0000000    3218405.00000    16.1600600000    16.1601000000    2.00000000000
  7059.63532703    0.00816230656    22853.0000000    3217231.00000    16.1598300000    16.1597000000    2.00000000000
  7059.73312846    0.00790054238    22784.0000000    3218989.00000    16.1596000000    16.1596000000    2.00000000000
  7059.83518514    0.00800533502    22801.0000000    3216474.00000    16.1593600000    16.1594000000    2.00000000000
  7059.93299234    0.00829648575    22894.0000000    3216363.00000    16.1591300000    16.1592000000    2.00000000000
  7060.03505504    0.00759020163    22675.0000000    3216819.00000    16.1588900000    16.1588000000    2.00000000000
  7060.13286801    0.00892844908    23103.0000000    3217146.00000    16.1586600000    16.1587000000    2.00000000000
  7060.23068381    0.00816148244    22862.0000000    3217226.00000    16.1584300000    16.1584000000    2.00000000000
  7060.33275548    0.00823808641    22894.0000000    3218087.00000    16.1581900000    16.1583000000    2.00000000000
  7060.43057705    0.00864803814    23011.0000000    3216060.00000    16.1579600000    16.1580000000    2.00000000000
  7060.52840144    0.00877418060    23062.0000000    3217386.00000    16.1577300000    16.1577000000    2.00000000000
  7060.63048208    0.00890961814    23119.0000000    3219123.00000    16.1574900000    16.1575000000    2.00000000000
  7060.72831224    0.00876364617    23077.0000000    3219509.00000    16.1572600000    16.1573000000    2.00000000000
  7060.82614523    0.00915792157    23192.0000000    3217901.00000    16.1570300000    16.1570000000    2.00000000000
  7060.92823484    0.00857153608    23009.0000000    3218084.00000    16.1567900000    16.1569000000    2.00000000000
  7061.02607360    0.00890685464    23102.0000000    3216018.00000    16.1565600000    16.1565000000    2.00000000000
  7061.12816924    0.00855142585    22984.0000000    3215042.00000    16.1563200000    16.1564000000    2.00000000000
  7061.22601377    0.00922444259    23189.0000000    3213697.00000    16.1560900000    16.1561000000    2.00000000000
  7061.32386113    0.00948791409    23293.0000000    3216328.00000    16.1558600000    16.1558000000    2.00000000000
  7061.42596574    0.00962752075    23345.0000000    3217178.00000    16.1556200000    16.1557000000    2.00000000000
  7061.52381887    0.00951116584    23280.0000000    3213086.00000    16.1553900000    16.1553000000    2.00000000000
  7061.62167483    0.00948791904    23294.0000000    3215824.00000    16.1551600000    16.1552000000    2.00000000000
  7061.72378841    0.00974592500    23367.0000000    3214402.00000    16.1549200000    16.1548000000    2.00000000000
  7061.82165015    0.00945947894    23280.0000000    3214704.00000    16.1546900000    16.1547000000    2.00000000000
  7061.91951471    0.01026896448    23538.0000000    3214717.00000    16.1544600000    16.1544000000    2.00000000000
  7062.02163727    0.01035164002    23563.0000000    3214338.00000    16.1542200000    16.1542000000    2.00000000000
  7062.11950761    0.01023379521    23526.0000000    3214173.00000    16.1539900000    16.1540000000    2.00000000000
  7062.21738077    0.00974723948    23383.0000000    3215486.00000    16.1537600000    16.1537000000    2.00000000000
  7062.31951230    0.01022362012    23547.0000000    3217056.00000    16.1535200000    16.1536000000    2.00000000000
  7062.41739124    0.01032498055    23590.0000000    3218331.00000    16.1532900000    16.1532000000    2.00000000000
  7062.51952880    0.01049478508    23602.0000000    3212419.00000    16.1530500000    16.1531000000    2.00000000000
  7062.61741352    0.01047859606    23713.0000000    3228019.00000    16.1528200000    16.1528000000    2.00000000000
  7062.71530106    0.01090429665    23850.0000000    3228030.00000    16.1525900000    16.1527000000    2.00000000000
  7062.81744760    0.01091862851    23883.0000000    3231662.00000    16.1523500000    16.1523000000    2.00000000000
  7062.91534093    0.01122419775    23964.0000000    3229260.00000    16.1521200000    16.1522000000    2.00000000000
  7063.01323708    0.01129685601    23963.0000000    3225807.00000    16.1518900000    16.1519000000    2.00000000000
  7063.11539259    0.01166371717    24110.0000000    3229666.00000    16.1516500000    16.1516000000    2.00000000000
  7063.21329452    0.01177031591    24134.0000000    3228134.00000    16.1514200000    16.1515000000    2.00000000000
  7063.31119928    0.01242097798    24328.0000000    3226215.00000    16.1511900000    16.1512000000    2.00000000000
  7063.41336378    0.01258325620    24399.0000000    3228573.00000    16.1509500000    16.1509000000    2.00000000000
  7063.51127431    0.01229051315    24310.0000000    3228916.00000    16.1507200000    16.1507000000    2.00000000000
  7063.60918768    0.01300842095    24522.0000000    3226559.00000    16.1504900000    16.1505000000    2.00000000000
  7063.71136116    0.01351128180    24665.0000000    3224147.00000    16.1502500000    16.1502000000    2.00000000000
  7063.80928030    0.01300507651    24528.0000000    3227076.00000    16.1500200000    16.1501000000    2.00000000000
  7063.90720227    0.01291958046    24501.0000000    3226898.00000    16.1497900000    16.1497000000    2.00000000000
  7064.00938474    0.01327063401    24605.0000000    3225691.00000    16.1495500000    16.1496000000    2.00000000000
  7064.10731249    0.01348209179    24688.0000000    3227556.00000    16.1493200000    16.1493000000    2.00000000000
  7064.20524307    0.01365997377    24736.0000000    3226239.00000    16.1490900000    16.1491000000    2.00000000000
  7064.30743452    0.01447075084    24979.0000000    3224134.00000    16.1488500000    16.1488000000    2.00000000000
  7064.40537088    0.01468648283    25033.0000000    3222067.00000    16.1486200000    16.1487000000    2.00000000000
  7064.50331007    0.01561868191    25322.0000000    3220992.00000    16.1483900000    16.1484000000    2.00000000000
  7064.60551051    0.01574778560    25363.0000000    3220793.00000    16.1481500000    16.1481000000    2.00000000000
  7064.70345548    0.01571163519    25343.0000000    3219515.00000    16.1479200000    16.1480000000    2.00000000000
  7064.80140329    0.01657021430    25611.0000000    3218778.00000    16.1476900000    16.1476000000    2.00000000000
  7064.90361271    0.01716728798    25812.0000000    3220033.00000    16.1474500000    16.1475000000    2.00000000000
  7065.00156630    0.01654562821    25621.0000000    3220622.00000    16.1472200000    16.1473000000    2.00000000000
  7065.09952271    0.01781324897    26018.0000000    3219787.00000    16.1469900000    16.1470000000    2.00000000000
  7065.20174112    0.01853098844    26247.0000000    3219753.00000    16.1467500000    16.1468000000    2.00000000000
  7065.29970332    0.01940415007    26504.0000000    3217142.00000    16.1465200000    16.1465000000    2.00000000000
  7065.39766835    0.01968903151    26573.0000000    3214381.00000    16.1462900000    16.1463000000    2.00000000000
  7065.49989575    0.02053424302    26825.0000000    3212314.00000    16.1460500000    16.1460000000    2.00000000000
  7065.59786657    0.02135339387    27108.0000000    3214950.00000    16.1458200000    16.1458000000    2.00000000000
  7065.69584021    0.02147492806    27157.0000000    3216013.00000    16.1455900000    16.1456000000    2.00000000000
  7065.79807660    0.02328455951    27684.0000000    3210450.00000    16.1453500000    16.1454000000    2.00000000000
  7065.89605603    0.02452430002    28091.0000000    3211976.00000    16.1451200000    16.1451000000    2.00000000000
  7065.99403830    0.02578167537    28553.0000000    3219031.00000    16.1448900000    16.1448000000    2.00000000000
  7066.09628367    0.02615681692    28647.0000000    3216048.00000    16.1446500000    16.1446000000    2.00000000000
  7066.19427172    0.02705736437    28916.0000000    3214062.00000    16.1444200000    16.1445000000    2.00000000000
  7066.29226260    0.02971475435    29799.0000000    3218382.00000    16.1441900000    16.1441000000    2.00000000000
  7066.39451698    0.03067340063    30122.0000000    3220246.00000    16.1439500000    16.1440000000    2.00000000000
  7066.49251364    0.03288073236    30864.0000000    3224442.00000    16.1437200000    16.1437000000    2.00000000000
  7066.59051314    0.03507874323    31593.0000000    3227426.00000    16.1434900000    16.1434000000    2.00000000000
  7066.69277651    0.03557386649    31826.0000000    3234944.00000    16.1432500000    16.1433000000    2.00000000000
  7066.79078179    0.03874859327    32765.0000000    3227619.00000    16.1430200000    16.1430000000    2.00000000000
  7066.88878991    0.04058382957    33265.0000000    3219381.00000    16.1427900000    16.1428000000    2.00000000000
  7066.99106227    0.04321383529    34074.0000000    3216853.00000    16.1425500000    16.1426000000    2.00000000000
  7067.08907618    0.04580918298    34856.0000000    3212975.00000    16.1423200000    16.1423000000    2.00000000000
  7067.18709292    0.04705232900    35195.0000000    3207867.00000    16.1420900000    16.1422000000    2.00000000000
  7067.28937428    0.05132170834    36522.0000000    3205769.00000    16.1418500000    16.1418000000    2.00000000000
  7067.38739680    0.05160985616    36626.0000000    3206773.00000    16.1416200000    16.1417000000    2.00000000000
  7067.48542216    0.05510193512    37751.0000000    3208490.00000    16.1413900000    16.1414000000    2.00000000000
  7067.58771252    0.05756234538    38454.0000000    3202133.00000    16.1411500000    16.1411000000    2.00000000000
  7067.68574367    0.05941740088    39031.0000000    3201333.00000    16.1409200000    16.1409000000    2.00000000000
  7067.78377765    0.06253515072    39916.0000000    3193344.00000    16.1406900000    16.1407000000    2.00000000000
  7067.88181447    0.06578670601    41010.0000000    3198765.00000    16.1404600000    16.1404000000    2.00000000000
  7067.98411678    0.06830351601    41809.0000000    3199090.00000    16.1402200000    16.1402000000    2.00000000000
  7068.08215939    0.07135782263    42840.0000000    3204088.00000    16.1399900000    16.1400000000    2.00000000000
  7068.18020483    0.07632075578    44328.0000000    3198303.00000    16.1397600000    16.1398000000    2.00000000000
  7068.28251614    0.08091994955    45757.0000000    3196780.00000    16.1395200000    16.1395000000    2.00000000000
  7068.38056737    0.08576689871    47125.0000000    3185958.00000    16.1392900000    16.1392000000    2.00000000000
  7068.47862144    0.08758513693    47562.0000000    3176925.00000    16.1390600000    16.1391000000    2.00000000000
  7068.58094175    0.09335996952    49548.0000000    3188310.00000    16.1388200000    16.1388000000    2.00000000000
  7068.67900161    0.09787042143    51182.0000000    3201802.00000    16.1385900000    16.1386000000    2.00000000000
  7068.77706431    0.10079183262    52235.0000000    3209786.00000    16.1383600000    16.1383000000    2.00000000000
  7068.87939362    0.10247322801    52747.0000000    3208490.00000    16.1381200000    16.1382000000    2.00000000000
  7068.97746211    0.10468502036    53386.0000000    3204787.00000    16.1378900000    16.1379000000    2.00000000000
  7069.07553343    0.10732467368    54204.0000000    3203784.00000    16.1376600000    16.1377000000    2.00000000000
  7069.17787175    0.10764011241    54243.0000000    3200117.00000    16.1374200000    16.1374000000    2.00000000000
  7069.27594886    0.10533882131    53289.0000000    3186366.00000    16.1371900000    16.1372000000    2.00000000000
  7069.37402882    0.10426124215    53057.0000000    3192670.00000    16.1369600000    16.1371000000    2.00000000000
  7069.47211160    0.09880892099    51348.0000000    3192949.00000    16.1367300000    16.1367000000    2.00000000000
  7069.57446188    0.09617798068    50550.0000000    3194721.00000    16.1364900000    16.1366000000    2.00000000000
  7069.67255046    0.08995498472    48547.0000000    3191707.00000    16.1362600000    16.1362000000    2.00000000000
  7069.77064188    0.08676152431    47508.0000000    3189268.00000    16.1360300000    16.1360000000    2.00000000000
  7069.87300117    0.08198727215    45965.0000000    3186186.00000    16.1357900000    16.1358000000    2.00000000000
  7069.97109838    0.07763505366    44598.0000000    3186020.00000    16.1355600000    16.1356000000    2.00000000000
  7070.06919843    0.07251472567    42970.0000000    3184368.00000    16.1353300000    16.1352000000    2.00000000000
  7070.17156672    0.07033038997    42280.0000000    3183894.00000    16.1350900000    16.1351000000    2.00000000000
  7070.26967257    0.06695060868    41235.0000000    3184949.00000    16.1348600000    16.1348000000    2.00000000000
  7070.36778125    0.06527346793    40701.0000000    3184225.00000    16.1346300000    16.1346000000    2.00000000000
  7070.46589277    0.06300534465    39954.0000000    3181281.00000    16.1344000000    16.1344000000    2.00000000000
  7070.56827303    0.06042061324    39114.0000000    3178724.00000    16.1341600000    16.1341000000    2.00000000000
  7070.66639035    0.05778554838    38329.0000000    3181938.00000    16.1339300000    16.1340000000    2.00000000000
  7070.76451050    0.05625028298    37850.0000000    3182003.00000    16.1337000000    16.1336000000    2.00000000000
  7070.86689977    0.05618552965    37819.0000000    3180970.00000    16.1334600000    16.1335000000    2.00000000000
  7070.96502573    0.05578401965    37665.0000000    3178465.00000    16.1332300000    16.1333000000    2.00000000000
  7071.06315451    0.05665204604    37961.0000000    3180364.00000    16.1330000000    16.1330000000    2.00000000000
  7071.16128614    0.05613024483    37766.0000000    3177586.00000    16.1327700000    16.1328000000    2.00000000000
  7071.26368739    0.05760003210    38236.0000000    3178275.00000    16.1325300000    16.1325000000    2.00000000000
  7071.36182481    0.05861496051    38569.0000000    3179403.00000    16.1323000000    16.1323000000    2.00000000000
  7071.45996507    0.05953166344    38845.0000000    3178367.00000    16.1320700000    16.1322000000    2.00000000000
  7071.56237533    0.06324596661    40011.0000000    3178473.00000    16.1318300000    16.1318000000    2.00000000000
  7071.66052139    0.06465552768    40451.0000000    3178244.00000    16.1316000000    16.1316000000    2.00000000000
  7071.75867029    0.06714528000    41196.0000000    3175460.00000    16.1313700000    16.1314000000    2.00000000000
  7071.86108957    0.07132529784    42490.0000000    3174317.00000    16.1311300000    16.1311000000    2.00000000000
  7071.95924427    0.07354161718    43186.0000000    3174417.00000    16.1309000000    16.1309000000    2.00000000000
  7072.05740181    0.07701583148    44285.0000000    3175201.00000    16.1306700000    16.1306000000    2.00000000000
  7072.15556219    0.07966385593    45072.0000000    3172183.00000    16.1304400000    16.1304000000    2.00000000000
  7072.25799344    0.08215578202    45851.0000000    3172088.00000    16.1302000000    16.1303000000    2.00000000000
  7072.35615962    0.08786515775    47597.0000000    3169438.00000    16.1299700000    16.1299000000    2.00000000000
  7072.45432864    0.09201776429    48954.0000000    3173250.00000    16.1297400000    16.1297000000    2.00000000000
  7072.55676890    0.09514308888    49937.0000000    3173526.00000    16.1295000000    16.1295000000    2.00000000000
  7072.65494372    0.10151086971    51896.0000000    3171481.00000    16.1292700000    16.1293000000    2.00000000000
  7072.75312138    0.10687553743    53529.0000000    3168832.00000    16.1290400000    16.1291000000    2.00000000000
  7072.85130189    0.11451497031    55907.0000000    3168349.00000    16.1288100000    16.1287000000    2.00000000000
  7072.95375413    0.11928043631    57393.0000000    3168177.00000    16.1285700000    16.1286000000    2.00000000000
  7073.05194044    0.12607741006    59545.0000000    3169717.00000    16.1283400000    16.1284000000    2.00000000000
  7073.15012958    0.13540267690    62486.0000000    3171105.00000    16.1281100000    16.1281000000    2.00000000000
  7073.24832157    0.14290012854    64772.0000000    3168274.00000    16.1278800000    16.1278000000    2.00000000000
  7073.35078580    0.14850802178    66471.0000000    3165748.00000    16.1276400000    16.1277000000    2.00000000000
  7073.44898358    0.15889025156    69698.0000000    3165173.00000    16.1274100000    16.1275000000    2.00000000000
